id,control1,control2,control3,pro,year,year_2014,1984年末邮电业务总量（万元）,1984年每百人固定电话数,1984年末邮电局数（处）,1984年末电话机数（部）,1984年每百万人邮局数,RLDS,DIF,DT,DID,UCI,ULGUE,GOV,INF,Popd,Trade,GPatent,ERS,GOV2,INF2,Popd2,Trade2,GPatent2,ERS2
116,0,0,2,3,2018,1,0,0,0,0,0,1.027161,0.2246254,0.2507245,0.0259916,1.1951729,0.583840051,0.153922202,19.66371,5.530262074,0.182479357,94,57.54,0.02,386.66,30.58,0.03,8836,3310.85
116,0,0,2,3,2019,1,0,0,0,0,0,1.027161,0.2589824,0.2635676,0.0262939,1.2330121,0.743392285,0.138433687,19.63086,5.520660598,0.174021166,117,58,0.02,385.37,30.48,0.03,13689,3364
116,0,0,2,3,2020,1,0,0,0,0,0,1.027161,0.2376864,0.2780639,0.0226772,1.2211895,0.79477192,0.136338221,20.32568,5.510966039,0.194641466,174,55.33,0.02,413.13,30.37,0.04,30276,3061.41
116,0,0,2,3,2021,1,0,0,0,0,0,1.027161,0.2291047,0.3159209,0.0189341,1.2069513,1.043763926,0.10907112,21.39687,5.501176575,0.287835036,266,52.81,0.01,457.83,30.26,0.08,70756,2788.9
117,0,0,1,16,2011,0,1204,0.713363889,193,23658,58.19563382,0.058991,0.1038453,0.0568606,0.019444,1.1421826,0.191055058,0.111335778,8.9,6.525293553,0.189886136,143,98.66,0.01,79.21,42.58,0.04,20449,9733.8
117,0,0,1,16,2012,0,1204,0.713363889,193,23658,58.19563382,0.058991,0.1771214,0.1030705,0.0262953,1.1173143,0.205387271,0.115148636,10.58,6.531067114,0.174351803,227,98.7,0.01,111.94,42.65,0.03,51529,9741.69
117,0,0,1,16,2013,0,1204,0.713363889,193,23658,58.19563382,0.058991,0.1607252,0.1459622,0.0339555,1.1251153,0.185507321,0.125707994,10.37,6.53540091,0.181092806,292,97.8,0.02,107.54,42.71,0.03,85264,9564.84
117,0,0,1,16,2014,1,1204,0.713363889,193,23658,58.19563382,0.058991,0.1694158,0.164877,0.041961,1.1452352,0.169063741,0.128996949,11.09,6.550294312,0.204662451,242,95.91,0.02,122.99,42.91,0.04,58564,9198.73
117,0,0,1,16,2015,1,1204,0.713363889,193,23658,58.19563382,0.058991,0.1265186,0.1968775,0.0406824,1.1269533,0.159468889,0.13579425,12.75,6.554659636,0.176459457,351,97.1,0.02,162.56,42.96,0.03,123201,9428.41
117,0,0,1,16,2016,1,1204,0.713363889,193,23658,58.19563382,0.058991,0.144039,0.223405,0.0435312,1.1119452,0.17785205,0.133928238,12.07,6.559005987,0.141851007,582,95,0.02,145.68,43.02,0.02,338724,9025
117,0,0,1,16,2017,1,1204,0.713363889,193,23658,58.19563382,0.058991,0.1420449,0.2606218,0.0482103,1.1080214,0.20185205,0.138287394,12.4,6.563333529,0.14557944,563,93.18,0.02,153.76,43.08,0.02,316969,8682.51
117,0,0,1,16,2018,1,1204,0.713363889,193,23658,58.19563382,0.058991,0.1354539,0.2778049,0.0476532,1.1108254,0.237344462,0.142646549,13.12946,6.567642423,0.149307873,835,91.35,0.02,172.38,43.13,0.02,697225,8344.82
117,0,0,1,16,2019,1,1204,0.713363889,193,23658,58.19563382,0.058991,0.1509501,0.2918727,0.0508933,1.1314423,0.269852797,0.149054074,13.49266,6.571932831,0.189854575,866,94,0.02,182.05,43.19,0.04,749956,8836
117,0,0,1,16,2020,1,1204,0.713363889,193,23658,58.19563382,0.058991,0.1352117,0.3162032,0.0473245,1.1223624,0.277802139,0.145870936,11.3401,6.57620491,0.200394622,1109,93.51,0.02,128.6,43.25,0.04,1229881,8744.12
117,0,0,1,16,2021,1,1204,0.713363889,193,23658,58.19563382,0.058991,0.1460997,0.3474633,0.0445286,1.1459501,0.269065509,0.13080866,17.9252,6.580458816,0.193992963,1657,93.99,0.02,321.31,43.3,0.04,2745649,8834.12
118,1,1,3,16,2011,0,234,0.739625167,66,8840,55.22088353,0.207889,0.0940985,0.0438302,0.0155869,1.3703244,0.29883913,0.174859477,16.46,5.746682309,0.145787577,14,92.95,0.03,270.93,33.02,0.02,196,8639.7
118,1,1,3,16,2012,0,234,0.739625167,66,8840,55.22088353,0.207889,0.0950343,0.083412,0.0363985,1.2945997,0.345440672,0.192134085,16.1,5.758396915,0.128099948,3,95.03,0.04,259.21,33.16,0.02,9,9030.7
118,1,1,3,16,2013,0,234,0.739625167,66,8840,55.22088353,0.207889,0.1355072,0.1263345,0.017049,1.3341205,0.300948664,0.199031376,16.33,5.755932069,0.102518842,14,97.51,0.04,266.67,33.13,0.01,196,9508.2
118,1,1,3,16,2014,1,234,0.739625167,66,8840,55.22088353,0.207889,0.103555,0.1373041,0.0180936,1.3560921,0.299634166,0.202609624,16.21,5.765285142,0.065219868,7,98.72,0.04,262.76,33.24,0,49,9745.64
118,1,1,3,16,2015,1,234,0.739625167,66,8840,55.22088353,0.207889,0.153587,0.1654153,0.0190845,1.307079,0.302949593,0.224027489,16.14,5.760257322,0.064916042,11,98.94,0.05,260.5,33.18,0,121,9789.12
118,1,1,3,16,2016,1,234,0.739625167,66,8840,55.22088353,0.207889,0.1538222,0.1855608,0.0164433,1.3320662,0.341056255,0.206871548,28.2,5.755204094,0.05232897,33,93.46,0.04,795.24,33.12,0,1089,8734.77
118,1,1,3,16,2017,1,234,0.739625167,66,8840,55.22088353,0.207889,0.1355177,0.2161745,0.0142477,1.3149657,0.445116055,0.223946602,24.31,5.750125202,0.066650042,38,90.2,0.05,590.98,33.06,0,1444,8136.04
118,1,1,3,16,2018,1,234,0.739625167,66,8840,55.22088353,0.207889,0.1665152,0.2298728,0.0122448,1.3253493,0.474576306,0.241021656,25.75887,5.745020383,0.080971115,47,89.18,0.06,663.52,33.01,0.01,2209,7953.07
118,1,1,3,16,2019,1,234,0.739625167,66,8840,55.22088353,0.207889,0.1376549,0.2425585,0.0132642,1.3046822,0.445464348,0.255061879,30.0186,5.739889371,0.069443413,42,85,0.07,901.12,32.95,0,1764,7225
118,1,1,3,16,2020,1,234,0.739625167,66,8840,55.22088353,0.207889,0.1416012,0.2572253,0.0132735,1.359291,0.44941742,0.246474922,30.16985,5.734731895,0.069459457,65,82.86,0.06,910.22,32.89,0,4225,6865.78
118,1,1,3,16,2021,1,234,0.739625167,66,8840,55.22088353,0.207889,0.1553919,0.2893084,0.014107,1.2935927,0.520448739,0.205086842,31.54533,5.729547683,0.075837205,73,81.68,0.04,995.11,32.83,0.01,5329,6671.62
119,1,1,3,16,2011,0,170,0.425850126,51,5410,40.14483627,0.547188,0.1114071,0.03544,0.0166874,1.0692636,0.337273146,0.165180692,16.82,6.21003767,0.072978793,25,83.48,0.03,282.91,38.56,0.01,625,6968.91
119,1,1,3,16,2012,0,170,0.425850126,51,5410,40.14483627,0.547188,0.1145644,0.0781901,0.014869,1.0614664,0.346403895,0.183265974,16.27,6.218978534,0.0956757,15,96.37,0.03,264.71,38.68,0.01,225,9287.18
119,1,1,3,16,2013,0,170,0.425850126,51,5410,40.14483627,0.547188,0.1474845,0.1154466,0.0144614,1.1549217,0.305330204,0.187392197,15.41,6.225053356,0.107046415,18,95.45,0.04,237.47,38.75,0.01,324,9110.7
119,1,1,3,16,2014,1,170,0.425850126,51,5410,40.14483627,0.547188,0.1327415,0.1284836,0.0143635,1.1718332,0.326471597,0.180990653,15.85,6.248835597,0.10551783,25,97.09,0.03,251.22,39.05,0.01,625,9426.47
119,1,1,3,16,2015,1,170,0.425850126,51,5410,40.14483627,0.547188,0.1327759,0.1582118,0.0149692,1.1133478,0.333999169,0.203643278,16.13,6.247733349,0.086118381,78,97.64,0.04,260.18,39.03,0.01,6084,9533.57
119,1,1,3,16,2016,1,170,0.425850126,51,5410,40.14483627,0.547188,0.1375103,0.1847468,0.0168,1.1700003,0.344857703,0.20036529,15.81,6.246629884,0.091396941,57,62.45,0.04,249.96,39.02,0.01,3249,3900
119,1,1,3,16,2017,1,170,0.425850126,51,5410,40.14483627,0.547188,0.1433452,0.2085648,0.0184225,1.1548451,0.380918864,0.221725422,16.14,6.245525201,0.101528184,50,27.25,0.05,260.5,39.01,0.01,2500,742.56
119,1,1,3,16,2018,1,170,0.425850126,51,5410,40.14483627,0.547188,0.1199413,0.2177885,0.0222428,1.142858,0.438908764,0.243085554,25.63686,6.244419296,0.111659426,84,96.77,0.06,657.25,38.99,0.01,7056,9364.43
119,1,1,3,16,2019,1,170,0.425850126,51,5410,40.14483627,0.547188,0.171029,0.2285613,0.021989,1.1258644,0.432591069,0.296556882,24.71699,6.243312167,0.126480968,65,99,0.09,610.93,38.98,0.02,4225,9801
119,1,1,3,16,2020,1,170,0.425850126,51,5410,40.14483627,0.547188,0.1767535,0.2429097,0.0190021,1.118825,0.451167151,0.292140291,23.00932,6.24220381,0.14994621,137,84.03,0.09,529.43,38.97,0.02,18769,7061.04
119,1,1,3,16,2021,1,170,0.425850126,51,5410,40.14483627,0.547188,0.1836453,0.2754388,0.0178061,1.1564808,0.527935673,0.261701354,23.01787,6.241094224,0.16678917,158,80.72,0.07,529.82,38.95,0.03,24964,6515.72
120,0,1,2,16,2011,0,768,0.462387816,220,17002,59.83138428,0.417055,0.1236357,0.0343098,0.0132549,1.4223562,0.242342526,0.179258619,21.5,5.586948988,0.194847403,14,51.27,0.03,462.25,31.21,0.04,196,2628.61
120,0,1,2,16,2012,0,768,0.462387816,220,17002,59.83138428,0.417055,0.1355216,0.076649,0.010692,1.4074987,0.236086002,0.209853485,22.05,5.599199434,0.200944142,24,47.85,0.04,486.2,31.35,0.04,576,2289.62
120,0,1,2,16,2013,0,768,0.462387816,220,17002,59.83138428,0.417055,0.1301492,0.1134631,0.0162027,1.4456996,0.243862278,0.211147847,22.92,5.584698593,0.184023517,37,47.4,0.04,525.33,31.19,0.03,1369,2246.76
120,0,1,2,16,2014,1,768,0.462387816,220,17002,59.83138428,0.417055,0.1399463,0.1335478,0.0159041,1.4248652,0.244298636,0.215470247,23.22,5.59456267,0.198827513,32,60.38,0.05,539.17,31.3,0.04,1024,3645.74
120,0,1,2,16,2015,1,768,0.462387816,220,17002,59.83138428,0.417055,0.1411867,0.1622182,0.0164065,1.4088399,0.231028449,0.232760315,23.22,5.565056662,0.194692503,75,60.36,0.05,539.17,30.97,0.04,5625,3643.33
120,0,1,2,16,2016,1,768,0.462387816,220,17002,59.83138428,0.417055,0.1636691,0.1874224,0.0162661,1.5059618,0.297794315,0.222057915,22.67,5.534653512,0.164394349,115,64.1,0.05,513.93,30.63,0.03,13225,4108.81
120,0,1,2,16,2017,1,768,0.462387816,220,17002,59.83138428,0.417055,0.1491031,0.2171046,0.0180944,1.4912753,0.311739803,0.214037262,22.01,5.503296947,0.148433372,98,53.8,0.05,484.44,30.29,0.02,9604,2894.44
120,0,1,2,16,2018,1,768,0.462387816,220,17002,59.83138428,0.417055,0.1219853,0.2309481,0.0192784,1.4981903,0.337965054,0.20601661,21.75416,5.470925231,0.132472395,221,51.3,0.04,473.24,29.93,0.02,48841,2631.69
120,0,1,2,16,2019,1,768,0.462387816,220,17002,59.83138428,0.417055,0.153633,0.243537,0.0207551,1.5288124,0.372079155,0.208843255,21.40113,5.437470428,0.112064178,181,100,0.04,458.01,29.57,0.01,32761,10000
120,0,1,2,16,2020,1,768,0.462387816,220,17002,59.83138428,0.417055,0.1864542,0.2591327,0.0188379,1.5457843,0.413647965,0.199994971,21.96764,5.402857546,0.139442765,283,72.81,0.04,482.58,29.19,0.02,80089,5301.3
120,0,1,2,16,2021,1,768,0.462387816,220,17002,59.83138428,0.417055,0.1642583,0.2933402,0.0217998,1.5193387,0.448399523,0.167149063,33.48991,5.367003524,0.174449732,365,71.89,0.03,1121.57,28.8,0.03,133225,5168.17
121,1,0,3,16,2011,0,147,0.527620151,43,4556,49.79733642,0.155152,0.1227873,0.0255794,0.0153995,1.1440683,0.334995896,0.131887319,22.62,5.928657859,0.292694359,27,89.49,0.02,511.66,35.15,0.09,729,8008.46
121,1,0,3,16,2012,0,147,0.527620151,43,4556,49.79733642,0.155152,0.1108332,0.0783302,0.0155831,1.1223261,0.361636293,0.151370816,23.65,5.937984653,0.186085731,9,91.74,0.02,559.32,35.26,0.03,81,8416.23
121,1,0,3,16,2013,0,147,0.527620151,43,4556,49.79733642,0.155152,0.1550107,0.1169857,0.0193981,1.1050883,0.323124171,0.150469216,23.58,5.945996359,0.152740154,24,92.4,0.02,556.02,35.35,0.02,576,8537.76
121,1,0,3,16,2014,1,147,0.527620151,43,4556,49.79733642,0.155152,0.1122022,0.1405018,0.0218355,1.0988343,0.332571618,0.146329711,24.23,5.952801678,0.13949186,19,89.53,0.02,587.09,35.44,0.02,361,8015.62
121,1,0,3,16,2015,1,147,0.527620151,43,4556,49.79733642,0.155152,0.116705,0.1573339,0.0287176,1.1247999,0.326701854,0.160697273,24.14,5.966608171,0.118725525,76,89.7,0.03,582.74,35.6,0.01,5776,8046.09
121,1,0,3,16,2016,1,147,0.527620151,43,4556,49.79733642,0.155152,0.1473161,0.1823019,0.0403402,1.1274354,0.38480323,0.147608762,23.96,5.980226638,0.119930279,99,94.44,0.02,574.08,35.76,0.01,9801,8918.91
121,1,0,3,16,2017,1,147,0.527620151,43,4556,49.79733642,0.155152,0.1510864,0.212954,0.056441,1.1023383,0.415726764,0.142067426,24.12,5.993662131,0.138619394,83,79.9,0.02,581.77,35.92,0.02,6889,6384.01
121,1,0,3,16,2018,1,147,0.527620151,43,4556,49.79733642,0.155152,0.1766172,0.2260072,0.0753809,1.1217569,0.4590979,0.13652609,24.32269,6.006919502,0.157308509,65,84.75,0.02,591.59,36.08,0.02,4225,7182.56
121,1,0,3,16,2019,1,147,0.527620151,43,4556,49.79733642,0.155152,0.1723991,0.2332296,0.1252314,1.1148232,0.433154075,0.160582305,24.84978,6.020003412,0.153447325,68,91.15,0.03,617.51,36.24,0.02,4624,8308.32
121,1,0,3,16,2020,1,147,0.527620151,43,4556,49.79733642,0.155152,0.1389565,0.2499514,0.0774961,1.1071057,0.422582476,0.164440959,25.03216,6.032918342,0.167114585,123,89.38,0.03,626.61,36.4,0.03,15129,7988.78
121,1,0,3,16,2021,1,147,0.527620151,43,4556,49.79733642,0.155152,0.1796197,0.2803908,0.0321609,1.1588895,0.46168905,0.136550303,25.8755,6.045668601,0.184767965,176,89.18,0.02,669.54,36.55,0.03,30976,7953.07
122,1,0,2,16,2011,0,217,1.064068497,16,3604,47.23944494,0.491347,0.1303464,0.0326895,0.0136733,1.2906755,0.237616702,0.233411118,9.58,5.451853572,0.141495274,16,83.2,0.05,91.78,29.72,0.02,256,6922.24
122,1,0,2,16,2012,0,217,1.064068497,16,3604,47.23944494,0.491347,0.1329533,0.0742602,0.0191912,1.290744,0.241285395,0.267926743,10.11,5.460988784,0.137726982,27,83.6,0.07,102.21,29.82,0.02,729,6988.96
122,1,0,2,16,2013,0,217,1.064068497,16,3604,47.23944494,0.491347,0.1314505,0.1132151,0.0141606,1.301192,0.237465978,0.287104094,10.97,5.462941578,0.122379541,44,83,0.08,120.34,29.84,0.01,1936,6889
122,1,0,2,16,2014,1,217,1.064068497,16,3604,47.23944494,0.491347,0.1118029,0.1280622,0.0160077,1.2419472,0.212159458,0.290885657,11.64,5.488524418,0.12998461,77,82.05,0.08,135.49,30.12,0.02,5929,6732.2
122,1,0,2,16,2015,1,217,1.064068497,16,3604,47.23944494,0.491347,0.1179145,0.1600038,0.0156255,1.2624881,0.200408496,0.311553382,13.3,5.497741831,0.130661673,108,82.74,0.1,176.89,30.23,0.02,11664,6845.91
122,1,0,2,16,2016,1,217,1.064068497,16,3604,47.23944494,0.491347,0.1426222,0.1877302,0.0162906,1.2195159,0.236059138,0.306647906,14.87,5.50687506,0.122980837,202,73.13,0.09,221.12,30.33,0.02,40804,5348
122,1,0,2,16,2017,1,217,1.064068497,16,3604,47.23944494,0.491347,0.1240957,0.2195453,0.0173523,1.2348097,0.268400231,0.306069916,15.89,5.515925626,0.123890044,223,74.89,0.09,252.49,30.43,0.02,49729,5608.51
122,1,0,2,16,2018,1,217,1.064068497,16,3604,47.23944494,0.491347,0.1313213,0.2361727,0.018267,1.2787493,0.289914794,0.305491926,17.40123,5.524895015,0.124799251,400,86.41,0.09,302.8,30.52,0.02,160000,7466.69
122,1,0,2,16,2019,1,217,1.064068497,16,3604,47.23944494,0.491347,0.1382612,0.2527162,0.0183785,1.2585975,0.308172247,0.28999479,19.37482,5.533784668,0.114382873,493,99,0.08,375.38,30.62,0.01,243049,9801
122,1,0,2,16,2020,1,217,1.064068497,16,3604,47.23944494,0.491347,0.154606,0.2691361,0.0156891,1.2527768,0.317684008,0.26797155,20.81759,5.54259599,0.13800941,662,103.79,0.07,433.37,30.72,0.02,438244,10772.36
122,1,0,2,16,2021,1,217,1.064068497,16,3604,47.23944494,0.491347,0.1502303,0.3013301,0.0137773,1.1918835,0.349396025,0.230533413,24.32496,5.551330351,0.177117918,622,104.26,0.05,591.7,30.82,0.03,386884,10870.15
123,0,0,3,16,2011,0,170,0.863006101,11,1556,61.00942873,0.410648,0.0995795,0.0201631,0.0157214,1.2510756,0.295212718,0.224351209,19.96,5.286649562,0.168926557,13,95.29,0.05,398.4,27.95,0.03,169,9080.18
123,0,0,3,16,2012,0,170,0.863006101,11,1556,61.00942873,0.410648,0.1168754,0.0627857,0.017409,1.2418914,0.330226745,0.245407901,16.92,5.294510128,0.171297705,8,96.4,0.06,286.29,28.03,0.03,64,9292.96
123,0,0,3,16,2013,0,170,0.863006101,11,1556,61.00942873,0.410648,0.1148987,0.103604,0.0142514,1.2429563,0.319277648,0.253839461,17.76,5.305144012,0.197279512,17,97.26,0.06,315.42,28.14,0.04,289,9459.51
123,0,0,3,16,2014,1,170,0.863006101,11,1556,61.00942873,0.410648,0.101936,0.1182438,0.0143139,1.2572649,0.307956488,0.248522817,18.73,5.339123361,0.218814037,42,97.6,0.06,350.81,28.51,0.05,1764,9525.76
123,0,0,3,16,2015,1,170,0.863006101,11,1556,61.00942873,0.410648,0.1193002,0.1471565,0.0142807,1.2725741,0.296077523,0.27071023,19.11,5.341759924,0.225694642,33,95.61,0.07,365.19,28.53,0.05,1089,9141.27
123,0,0,3,16,2016,1,170,0.863006101,11,1556,61.00942873,0.410648,0.1495227,0.1753498,0.0147052,1.2409771,0.316320874,0.26215185,18.79,5.344389555,0.227190187,89,95.94,0.07,353.06,28.56,0.05,7921,9204.48
123,0,0,3,16,2017,1,170,0.863006101,11,1556,61.00942873,0.410648,0.1501057,0.2010628,0.0142342,1.2710406,0.334595312,0.270128812,20.65,5.347012288,0.223819397,91,83.4,0.07,426.42,28.59,0.05,8281,6955.56
123,0,0,3,16,2018,1,170,0.863006101,11,1556,61.00942873,0.410648,0.1775771,0.21621,0.0152878,1.2516322,0.365843544,0.278105774,21.88677,5.349628161,0.220448607,202,98.26,0.08,479.03,28.62,0.05,40804,9655.03
123,0,0,3,16,2019,1,170,0.863006101,11,1556,61.00942873,0.410648,0.16008,0.2302538,0.016029,1.2788229,0.404315425,0.26031952,23.83441,5.352237209,0.235416835,183,99,0.07,568.08,28.65,0.06,33489,9801
123,0,0,3,16,2020,1,170,0.863006101,11,1556,61.00942873,0.410648,0.1406144,0.2463451,0.0141948,1.255121,0.406870163,0.256297417,23.00557,5.354839467,0.244028183,269,95.24,0.07,529.26,28.67,0.06,72361,9070.66
123,0,0,3,16,2021,1,170,0.863006101,11,1556,61.00942873,0.410648,0.1610313,0.280199,0.0128543,1.2807572,0.473779716,0.221466231,28.37934,5.357434971,0.210227553,428,95.3,0.05,805.39,28.7,0.04,183184,9082.09
124,1,0,2,16,2011,0,140,1.15944645,6,1927,36.10108303,0.392672,0.1114112,0.0261675,0.0087421,1.1081597,0.256453095,0.199647397,13.16,5.715809855,0.068557017,20,89.27,0.04,173.19,32.67,0,400,7969.13
124,1,0,2,16,2012,0,140,1.15944645,6,1927,36.10108303,0.392672,0.1182059,0.0676707,0.0118667,1.096355,0.280668564,0.215819253,13.62,5.726782599,0.083580475,21,90.41,0.05,185.5,32.8,0.01,441,8173.97
124,1,0,2,16,2013,0,140,1.15944645,6,1927,36.10108303,0.392672,0.1247149,0.1066555,0.0144612,1.1204253,0.280435861,0.219792818,13.98,5.735442627,0.088803758,37,99,0.05,195.44,32.9,0.01,1369,9801
124,1,0,2,16,2014,1,140,1.15944645,6,1927,36.10108303,0.392672,0.1249624,0.119281,0.0112243,1.0864764,0.279670476,0.22765307,14.24,5.765379173,0.096055519,50,89.86,0.05,202.78,33.24,0.01,2500,8074.82
124,1,0,2,16,2015,1,140,1.15944645,6,1927,36.10108303,0.392672,0.1210439,0.1493386,0.0121431,1.1179027,0.271135548,0.24892216,14.52,5.767633259,0.098833056,104,93.76,0.06,210.83,33.27,0.01,10816,8790.94
124,1,0,2,16,2016,1,140,1.15944645,6,1927,36.10108303,0.392672,0.1399193,0.1799723,0.0115157,1.1326884,0.293376141,0.244028964,15.6,5.769882276,0.097155311,78,58,0.06,243.36,33.29,0.01,6084,3364
124,1,0,2,16,2017,1,140,1.15944645,6,1927,36.10108303,0.392672,0.1506168,0.2026453,0.0129509,1.1179789,0.314745489,0.24201213,15.72,5.772126247,0.092963929,91,92.7,0.06,247.12,33.32,0.01,8281,8593.29
124,1,0,2,16,2018,1,140,1.15944645,6,1927,36.10108303,0.392672,0.1519299,0.2187796,0.0161085,1.1630699,0.322108356,0.239995297,24.92729,5.774365193,0.088772547,191,99.6,0.06,621.37,33.34,0.01,36481,9920.16
124,1,0,2,16,2019,1,140,1.15944645,6,1927,36.10108303,0.392672,0.1551839,0.229351,0.0163991,1.1192189,0.377736927,0.230922433,24.27236,5.776599137,0.077458557,257,99,0.05,589.15,33.37,0.01,66049,9801
124,1,0,2,16,2020,1,140,1.15944645,6,1927,36.10108303,0.392672,0.1696337,0.2465767,0.0153057,1.1468802,0.384251537,0.233689892,24.05863,5.778828102,0.087460932,302,89.6,0.05,578.82,33.39,0.01,91204,8028.16
124,1,0,2,16,2021,1,140,1.15944645,6,1927,36.10108303,0.392672,0.1724118,0.2808762,0.0142816,1.1486703,0.416980617,0.203400501,27.69878,5.78105211,0.099869069,429,89.24,0.04,767.22,33.42,0.01,184041,7963.78
125,0,0,3,16,2011,0,114,1.312536786,4,2230,23.54326074,0.37301,0.0992504,0.02454,0.0133769,1.2848344,0.275643422,0.240625169,18.78,5.388660686,0.083326467,8,93.08,0.06,352.69,29.04,0.01,64,8663.89
125,0,0,3,16,2012,0,114,1.312536786,4,2230,23.54326074,0.37301,0.1159569,0.0665655,0.0133615,1.3025268,0.270294602,0.245090177,18.69,5.402722426,0.080689785,8,95,0.06,349.32,29.19,0.01,64,9025
125,0,0,3,16,2013,0,114,1.312536786,4,2230,23.54326074,0.37301,0.1174279,0.1083115,0.0116707,1.2550252,0.291412799,0.242037533,19.89,5.408023427,0.083217375,23,89,0.06,395.61,29.25,0.01,529,7921
125,0,0,3,16,2014,1,114,1.312536786,4,2230,23.54326074,0.37301,0.1108937,0.1235363,0.0114157,1.2743485,0.297650824,0.246716706,20.49,5.426754556,0.092094949,30,89.23,0.06,419.84,29.45,0.01,900,7961.99
125,0,0,3,16,2015,1,114,1.312536786,4,2230,23.54326074,0.37301,0.1258148,0.1493516,0.011557,1.2666544,0.291682004,0.266297584,20.32,5.357764825,0.093786141,72,76.75,0.07,412.9,28.71,0.01,5184,5890.56
125,0,0,3,16,2016,1,114,1.312536786,4,2230,23.54326074,0.37301,0.1471691,0.1759569,0.0120445,1.2667969,0.303229544,0.257935333,19.61,5.283660477,0.100475759,73,84.33,0.07,384.55,27.92,0.01,5329,7111.55
125,0,0,3,16,2017,1,114,1.312536786,4,2230,23.54326074,0.37301,0.1439593,0.2042749,0.0131282,1.2421025,0.312939264,0.274963323,21.12,5.203621998,0.101355361,79,91.9,0.08,446.05,27.08,0.01,6241,8445.61
125,0,0,3,16,2018,1,114,1.312536786,4,2230,23.54326074,0.37301,0.1448759,0.2182882,0.0141931,1.2463628,0.308613903,0.291991313,22.67638,5.116615618,0.102234962,242,100,0.09,514.22,26.18,0.01,58564,10000
125,0,0,3,16,2019,1,114,1.312536786,4,2230,23.54326074,0.37301,0.151815,0.2312593,0.0151928,1.2430323,0.326796664,0.3142773,23.58394,5.021311434,0.100866181,240,94,0.1,556.2,25.21,0.01,57600,8836
125,0,0,3,16,2020,1,114,1.312536786,4,2230,23.54326074,0.37301,0.1559159,0.2487368,0.013453,1.248814,0.328987976,0.317850731,27.30931,4.915958247,0.110542022,223,92.55,0.1,745.8,24.17,0.01,49729,8565.5
125,0,0,3,16,2021,1,114,1.312536786,4,2230,23.54326074,0.37301,0.1596606,0.2815124,0.0119226,1.2310444,0.381533249,0.279293092,29.70685,4.798184372,0.119390864,251,91.77,0.08,882.5,23.02,0.01,63001,8421.73
126,0,0,2,16,2011,0,122,1.93598862,4,2722,28.44950213,0.393569,0.1277167,0.0220864,0.0142394,1.1366742,0.29718606,0.216644097,20.6,5.796574335,0.155037641,13,12.71,0.05,424.36,33.6,0.02,169,161.54
126,0,0,2,16,2012,0,122,1.93598862,4,2722,28.44950213,0.393569,0.2463446,0.0696409,0.0146238,1.1487557,0.298297318,0.240446718,21.14,5.809972646,0.134808826,17,13.3,0.06,446.9,33.76,0.02,289,176.89
126,0,0,2,16,2013,0,122,1.93598862,4,2722,28.44950213,0.393569,0.3610246,0.1057084,0.0152085,1.152883,0.310490527,0.254193387,21.78,5.80910299,0.141487907,35,18.36,0.06,474.37,33.75,0.02,1225,337.09
126,0,0,2,16,2014,1,122,1.93598862,4,2722,28.44950213,0.393569,0.1166354,0.1264799,0.0159719,1.1448909,0.316373378,0.248094871,21.2,5.826619385,0.160102913,35,18.97,0.06,449.44,33.95,0.03,1225,359.86
126,0,0,2,16,2015,1,122,1.93598862,4,2722,28.44950213,0.393569,0.1109452,0.1510784,0.0142193,1.1247616,0.27570987,0.276800781,20.36,5.8277979,0.162400933,90,10.11,0.08,414.53,33.96,0.03,8100,102.21
126,0,0,2,16,2016,1,122,1.93598862,4,2722,28.44950213,0.393569,0.1536785,0.1757034,0.0127375,1.1316448,0.288913799,0.272628485,20.93,5.828975029,0.15629247,78,7.32,0.07,438.06,33.98,0.02,6084,53.58
126,0,0,2,16,2017,1,122,1.93598862,4,2722,28.44950213,0.393569,0.1298827,0.2051284,0.0142713,1.1045778,0.312505609,0.27662477,22.96,5.830150773,0.142025173,122,11.2,0.08,527.16,33.99,0.02,14884,125.44
126,0,0,2,16,2018,1,122,1.93598862,4,2722,28.44950213,0.393569,0.1633356,0.2203658,0.0161525,1.1131935,0.346315649,0.280621056,22.50864,5.831325137,0.127757877,185,11.8,0.08,506.64,34,0.02,34225,139.24
126,0,0,2,16,2019,1,122,1.93598862,4,2722,28.44950213,0.393569,0.1417789,0.233287,0.0169383,1.127597,0.353022423,0.291261799,22.84201,5.832498124,0.087684202,244,98,0.08,521.76,34.02,0.01,59536,9604
126,0,0,2,16,2020,1,122,1.93598862,4,2722,28.44950213,0.393569,0.1372666,0.2480914,0.0165788,1.1382628,0.355835652,0.285735023,21.55638,5.833669735,0.097908308,241,133.52,0.08,464.68,34.03,0.01,58081,17827.59
126,0,0,2,16,2021,1,122,1.93598862,4,2722,28.44950213,0.393569,0.1800245,0.2807844,0.0168206,1.1354972,0.405045291,0.247497141,26.31676,5.834839976,0.10469047,407,146.49,0.06,692.57,34.05,0.01,165649,21459.32
127,0,0,1,21,2011,0,1443,1.40951688,99,48431,28.81257276,0.137819,0.2072465,0.0704317,0.0352159,1.2049893,0.144377603,0.090071943,22.52,6.609200984,0.152653058,719,99.83,0.01,507.15,43.68,0.02,516961,9966.03
